age_days,ufc_draws,avg_takedowns_att_per_min,avg_sig_strikes_per_min,non_ufc_wins,avg_fight_duration_mins,id,avg_sig_strikes_att_per_min,non_ufc_losses,height_inches,avg_takedowns_per_min,ufc_wins,result,weight_lbs,ufc_losses,reach_inches,avg_knockdowns_per_min,elo,avg_submission_att_per_min,is_orthodox,non_ufc_draws
-528,0,-0.32,-5.44,2,-12.49999,2966,-12.0,0,1,-0.08,0,0,-10,-2,0,0.0,199.48541398895816,0.0,0,-1
2799,0,0.0,0.0,5,-1.2333233333333333,2967,-1.6216216216216215,1,2,0.0,0,0,0,-1,-2,0.0,50.2722188733984,0.0,1,0
2997,0,-1.6402609506057781,15.40616722169626,-6,-1.8416666666666668,2968,37.53999787228402,-1,1,-0.3727865796831314,0,0,15,0,2,0.08642419877565719,-57.16119955583429,-0.07455731593662629,0,0
3818,0,0.0,0.0,4,0.0,2969,0.0,1,1,0.0,0,1,0,0,-5,0.0,0.0,0.0,0,0
664,0,1.158129175946548,23.875278396436528,-4,11.22499,2970,53.09576837416481,-1,-1,0.801781737193764,1,0,0,5,2,0.0,-239.1858376427142,0.267260579064588,0,0
-16,0,-0.9608540925266903,-6.832740213523131,4,-9.366656666666668,2971,-18.04270462633452,3,0,-0.32028469750889677,0,1,0,-2,-3,-0.10676156583629892,153.4343091494378,-0.21352313167259784,0,0
141,0,0.32028469750889677,4.804270462633451,3,9.366656666666668,2972,6.93950177935943,0,5,0.10676156583629892,1,1,0,0,1,0.0,100.0,0.21352313167259784,0,0
-1130,0,-3.2909783989834813,-14.942820838627698,3,-11.242847142857144,2973,-47.85260482846251,0,2,-1.7789072426937738,-4,0,0,-3,-2,-0.26683608640406603,-103.2252249825483,0.0,0,0
-829,0,-0.8476585655008892,-49.7806757557795,14,-12.976913076923076,2974,-103.18316538233552,-1,-1,-0.6935388263189094,-6,1,0,-7,-2,-0.2311796087729698,-114.75517197452677,-0.6935388263189094,1,1
454,0,1.9589983618066933,22.99776893673453,-5,-4.826190476190476,2975,49.31869880645916,-1,1,0.6529994539355644,3,1,0,1,-1,0.29487479522583665,13.706396369781714,-0.06666666666666667,0,0
-4621,0,1.2521223134283028,38.50672256087854,5,2.145530303030304,2976,130.96306178511986,0,4,0.16581240322119217,4,0,0,5,4,-0.11974253553260467,319.6572173388572,-0.15309672929714685,1,0
1454,0,0.0,0.0,1,0.0,2977,0.0,1,0,0.0,0,1,10,0,0,0.0,0.0,0.0,0,0
535,0,0.0,0.0,2,0.0,2978,0.0,3,0,0.0,0,0,0,0,-3,0.0,0.0,0.0,0,0
-718,0,0.0,0.0,0,0.0,2979,0.0,-1,1,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0
2421,0,1.4095223116993996,-4.476847379181738,0,4.1,2980,-15.055630803400913,1,-2,0.588853618690281,1,0,0,-1,-2,0.0,172.497636340653,0.0,0,0
-3385,0,0.0,0.0,1,0.0,2981,0.0,4,0,0.0,0,0,0,0,1,0.0,0.0,0.0,1,0
-1797,0,0.14030018460550608,13.544184926559112,3,-3.4638888888888886,2982,36.9700296974075,2,-1,-0.586596034994783,1,0,0,3,-6,0.0,63.09693889077221,0.7134922545950718,0,0
-949,0,0.0,0.0,4,0.0,2983,0.0,0,-2,0.0,0,0.5,0,0,2,0.0,0.0,0.0,0,-1
-445,0,0.29181973405080974,-0.3092047394836239,-16,-0.09444444444444411,2984,-5.133854193615152,-7,0,0.015832772804884265,0,0,0,1,-4,0.0,-21.371065809823676,0.01055518186992288,1,0
-1427,0,-1.0681502086230876,-15.154381084840056,2,-14.979156666666666,2985,-33.31293463143255,3,-3,-0.2670375521557719,-1,0,0,-3,-2,0.0,145.40759000292928,0.0,-1,0
3129,0,-0.06666666666666667,-4.0,-9,-14.99999,2986,-10.133333333333333,-5,3,0.0,0,1,0,-1,1,0.0,100.0,0.0,-1,0
2275,0,-0.4666666666666667,-2.8,-17,-14.99999,2987,-12.933333333333334,-11,-2,0.0,0,1,0,-1,-4,0.0,100.0,0.0,0,0
-843,0,0.26666666666666666,3.466666666666667,-5,14.99999,2988,6.066666666666666,-1,-2,0.2,1,1,19,0,2,0.0,100.0,0.0,-1,0
373,0,0.0,-15.31760435571688,8,1.4166666666666665,2989,-10.998185117967335,5,-4,0.0,0,0,0,1,-5,-1.5426497277676954,-79.33112303076916,0.0,0,0
1165,0,0.25210084033613445,-2.7658345604768675,5,-0.00833333333333286,2990,-5.15206292380541,5,2,0.25210084033613445,-1,0,0,0,-1,-0.3777544596012592,-22.48933038766836,0.0,0,0
3003,0,0.3275002783004148,7.2271789097558425,-9,-6.472222222222221,2991,15.544492480414036,-5,2,0.1999383176785548,1,1,0,0,-1,0.0,76.32370205262919,0.3360956550461796,0,0
-959,0,1.0939953977132761,-12.634358533757112,5,-0.181111111111111,2992,-27.5072849512434,4,-3,0.3661341392341939,1,1,0,-2,-2,0.0,230.35818820374266,0.4554641640480897,0,0
418,0,0.36947935368043094,9.455535607420707,-3,-5.716666666666667,2993,21.331777378815083,1,0,-0.010173548773189711,1,1,0,0,3,0.21543985637342908,28.914962310241208,0.0,-1,-1
167,0,3.9612394546099168,-13.083242770326734,1,2.20162037037037,2994,-65.02885042085833,1,1,1.6337644656228727,1,0,0,-2,1,-0.641809205945605,214.86659561236388,-0.1374257878530038,0,1
2001,0,7.017653376857605,17.328742992228253,4,-3.972453703703705,2995,22.72641733664001,0,-1,2.716294021402042,3,0,-15,4,4,-0.12875254930075236,-23.131361413812783,2.174380388887224,0,0
1318,0,1.3717487686366265,16.629088757868427,-8,5.5583333333333345,2996,41.157248924841966,-4,-2,-0.33441236880413183,3,1,0,0,-2,0.0741809190191634,168.68873883345555,-0.6831823348377792,0,0
-1769,0,3.252270729563434,4.770116660786789,8,1.5766666666666662,2997,18.371472820009927,3,-2,0.8789920890711983,2,1,0,2,-1,0.0,279.47956842415715,0.0,0,0
-2382,0,1.327811408683691,-6.381434302589756,-3,-3.2447089947089953,2998,-27.639967422549034,0,-2,0.36652866346749335,-2,1,0,0,-5,0.18623155323400192,-3.2955215619595037,-0.24625512930455978,0,0
-2302,0,1.1926453536524766,32.13117461699366,30,3.798055555555554,2999,31.60814271296001,10,0,0.35779360609574296,3,0,15,4,-3,0.5180697712940743,338.654019227979,-0.09875872044870583,0,0
1912,0,-0.4816738855132552,59.669898651913854,-14,-7.020833333333332,3000,129.94987492372567,-1,4,-0.29950987282723357,5,1,0,1,-1,0.4414366228652604,196.74785049245043,0.4414366228652604,0,0
-1743,0,0.6714364336818933,-2.581177765547606,-1,0.5333333333333332,3001,-1.1357382298494016,1,3,-0.15860309200980632,0,0,0,1,3,0.0,-56.29087294174656,0.11857707509881422,0,0
-142,0,-0.06666666666666667,9.566742366893767,6,-3.991666666666667,3002,12.30572798385062,0,0,0.0,1,0,-15,0,-2,0.0,71.5384395098448,0.0,0,0
3316,1,-0.8968083535362235,-8.164617289944946,-10,-0.5655982905982917,3003,-7.37930847380261,2,-3,-1.1394688868030283,-4,1,0,-4,-4,-0.2890316205533597,14.346905686171795,-0.3798229622676761,1,0
-3803,0,2.0713463751438432,23.613348676639813,1,14.483323333333335,3004,52.81933256616801,0,0,0.6904487917146145,3,1,0,3,-2,0.06904487917146145,-63.931208482040915,0.06904487917146145,0,0
1621,0,0.26666666666666666,2.0,-10,14.99999,3005,4.933333333333334,-4,-1,0.13333333333333333,0,0,0,1,6,0.0,-100.0,0.0,-1,0
-1046,0,0.2708860759493671,14.319831223628693,-1,-9.075,3006,15.850632911392406,-3,-3,0.16877637130801687,1,0,0,-1,-3,-0.03122362869198314,224.68853438594795,0.16877637130801687,-1,0
228,0,-1.196743534849955,8.769076915099301,6,-1.401587301587302,3007,28.875120932196488,3,0,-0.8528501477854407,2,1,0,-1,2,0.0,71.7045525461599,0.4799478491477336,0,0
-1047,1,0.46496609622215046,14.026477236034872,-2,12.904156666666667,3008,42.8543752018082,0,-1,0.15498869874071683,1,0,0,2,-1,0.0,-15.855072249451382,0.0,1,0
-428,0,0.6896551724137931,7.931034482758621,-1,2.89999,3009,10.0,0,0,0.3448275862068966,1,1,0,0,2,0.3448275862068966,134.4355916518225,0.0,-1,0
-1397,0,1.3073394495412842,19.136301290097176,-5,2.7166666666666686,3010,37.728452012784516,-1,-1,0.756880733944954,2,1,0,1,-1,0.13761467889908255,-10.592783528020163,-0.031637789366079666,1,0
-461,0,-2.5615551191015764,-23.146588104950396,10,1.2104166666666671,3011,-40.73184267512716,4,-1,-1.093629450571587,-5,1,0,-1,-4,0.0,-182.1060196603546,-0.4409628846250693,0,1
1490,0,1.8974604695735509,4.129162643776926,0,1.5844444444444434,3012,15.141963929697525,-4,2,0.7762338284619071,1,0,0,0,0,-0.013651896737665772,290.83463434509724,0.33567773864851025,1,0
-2668,0,1.090416648907522,44.70429280502783,7,1.0903846153846164,3013,68.82216186265659,4,0,0.7613132209405501,6,0,0,3,1,0.26554248051983276,67.90345535580764,-0.1610179670881073,1,0
1937,0,-0.18939333336888664,-7.851059404514931,14,1.4412698412698406,3014,-15.749464179582944,7,0,0.0946907411061515,-3,1,0,-2,-1,0.06886707090961774,-95.19495223538138,-1.222411248169737,0,0
861,0,0.025734208585625917,0.7781134684087743,4,4.586111111111112,3015,3.0730759166150037,0,1,0.04752222531635997,0,1,0,-1,-4,-0.23169183879946212,70.17220070120686,0.0,1,0
593,0,-2.7140440970791966,34.7458593335985,-2,2.137407407407407,3016,61.48125679390322,-4,0,-1.495526203664252,-1,1,0,2,-2,-0.06811312136551995,-234.86118915974384,-0.34512143161482745,0,0
-2225,0,0.9826673539861761,6.471135352057249,-3,2.6101190476190474,3017,0.1807650309570974,1,0,1.15702479338843,2,1,0,1,0,-0.01944449063527169,105.22225836370717,-0.09657947686116701,1,0
1523,0,0.36996175843514156,29.47612440353311,4,8.657142857142858,3018,69.20944871230836,-2,-1,0.0004061051135401672,4,1,0,2,-1,0.27716673999120106,81.36582467077096,0.0,1,0
-236,0,-0.6422836752899197,-3.960749330954505,-1,-9.341656666666667,3019,-9.955396966993755,1,2,-0.10704727921498662,0,1,0,-2,1,0.0,156.06928068141428,0.0,0,0
386,0,-0.6745371414512129,-2.7822237713489066,-10,-2.579523809523808,3020,-9.735160847190052,-3,-3,-0.47190453734648274,0,0,0,-2,-1,0.022213109712340834,117.61114162908302,-0.16470588235294117,-1,0
-2679,0,0.8120730030590413,23.691137862575754,8,4.458205128205128,3021,62.37570077926315,0,-1,0.27544806781229614,5,1,0,3,-1,0.40020523345305287,200.2852167793385,-0.041585721880252224,0,0
-1815,0,0.67938771230866,12.504699938124137,12,0.6914814814814818,3022,41.4117331269774,1,2,0.11323128538477667,3,1,0,1,2,-0.18056314764219983,248.6800515410282,0.0,0,0
-1018,0,3.4776490893400562,19.01248126447745,0,-4.806944444444445,3023,34.54389789707954,2,2,0.6753781169096608,6,0,0,2,1,-0.070454648680565,378.85823216901167,0.71818140527774,0,0
-951,0,-5.71124983965451,-12.839440714927093,4,3.443859649122807,3024,-30.80262539017403,4,3,-2.221618848077992,-3,0,0,-3,4,0.05438919057596103,82.18369472928157,-0.6824304100568692,0,0
-2807,0,4.051688203418091,31.513130471029598,3,13.327767777777778,3025,68.80366819508129,2,1,2.626094205919133,3,1,0,6,1,0.07503126302626094,-26.506238775726047,0.7503126302626094,-1,1
-540,0,2.774777470184758,29.62489265028067,-4,-2.389814814814814,3026,63.38862949572925,-2,3,0.887523343321933,3,0,0,4,2,-0.056103720109479546,-310.1521718791158,1.3099924404898253,1,-1
2170,0,-2.572023892207251,-14.091123767189886,-2,1.0666666666666664,3027,-46.650923739408256,1,0,-1.3863036532851785,-3,0.5,0,-2,1,-0.19169329073482427,-69.03211338468782,-0.01778024725656341,-1,0
-163,0,1.4051247471341872,4.238435603506403,-9,-5.731249999999999,3028,17.920251741964485,-3,-2,1.2437851202517418,4,1,0,1,3,0.14911216003596311,159.65452741893705,0.04122274668464823,1,-1
-1822,0,0.0,5.618729096989966,-7,6.229156666666667,3029,13.48494983277592,-3,1,0.0,2,0,0,2,2,0.4816053511705685,71.09004801048627,0.0,0,0
-1194,0,-5.495810180011785,-11.567617434324148,16,1.9930618401206637,3030,8.703300554663855,2,-1,-2.569605995652086,-5,0,0,1,-5,0.2810900008126943,0.9352843307656258,0.23075120888274858,0,0
-89,0,-3.529745336745083,-0.16234723183746702,-7,-2.4544444444444444,3031,-0.360221514165211,-2,3,-1.2235478225840892,0,0,0,-2,1,0.0,102.81397347652046,0.5962723487450852,1,0
-1127,0,-1.5751378924701092,18.66655692199108,2,-0.43928571428571317,3032,43.76379516293483,4,2,-0.7921247220801829,1,1,0,2,2,0.1086966139309205,-23.38679498241231,0.1041408380857922,-1,0
973,0,5.017400815352492,-35.65799940340061,10,1.3906249999999982,3033,-102.87312319777268,0,-1,2.5564283583573633,-5,1,0,-4,-5,-0.5839216466142985,33.92585866692798,0.1573530874018097,0,0
1361,0,-0.2049110344592055,5.575256682117789,8,-10.311111111111114,3034,-14.926558022422228,1,0,0.17287039998012987,-1,1,0,-3,-1,0.17287039998012987,89.49218506663624,0.0,1,0
1682,0,-0.7473309608540925,-1.6876420115580546,-13,2.0666666666666664,3035,-4.5291182054926695,-8,-2,-0.21352313167259784,0,1,0,0,0,0.0,72.38756289030175,0.0,0,0
-1070,0,0.2,0.3333333333333339,3,0.0,3036,7.599999999999998,0,-5,0.06666666666666667,1,0,0,0,-7,0.0,72.36750541192691,0.0,1,0
-4,0,-0.07361963190184048,-20.245398773006134,8,-10.683333333333334,3037,-51.332346096890205,4,1,-0.07361963190184048,-1,0,0,-4,0,0.0,97.60953281773845,-0.07361963190184048,-1,1
2821,0,-0.48640543922232915,0.9441165574270878,5,3.761111111111111,3038,4.312466360190037,4,3,-0.11830727971312666,1,1,0,0,4,0.0,113.48952188071257,0.41017850360805164,1,0
-388,0,0.40313199105145414,-11.323489932885908,-2,-0.09999999999999964,3039,-26.027293064876957,-1,-5,0.13467561521252797,0,0,0,-1,0,0.0,124.84707544485923,0.06711409395973154,0,0
2042,0,0.0,-25.408931259407925,2,-8.304156666666668,3040,-64.78675363773206,-4,-2,0.0,-3,0,0,-1,0,-0.3612644254892122,-142.5760419022431,0.0,1,0
-871,0,2.1296389928203054,18.72990191121448,9,-0.7333333333333343,3041,32.37233289513602,5,2,0.024269390231570487,2,1,15,0,2,-0.3519061583577712,222.39811833386864,0.2881990089998989,1,0
-749,0,7.208838933685844,-11.961372955332003,2,0.09236111111111,3042,-46.5792360394817,-3,0,2.604942567883326,5,1,0,-4,-2,-0.5274680118021196,320.673319357287,1.6517689808584912,1,0
-467,0,3.3390563459528977,21.060204163652443,-3,-3.480555555555556,3043,38.184213487661765,-1,1,1.6695281729764488,5,1,0,0,2,0.17361948396431157,389.19969218151164,0.1069528172976449,0,-1
2310,0,1.6008575512148642,13.933650944894392,-4,-3.3388888888888886,3044,27.418580276322054,-3,-1,0.5527076385580435,3,0,-10,2,1,0.0857551214864221,-20.78090894010211,0.27635381927902175,0,0
-1781,0,3.5058265229939263,40.19626279480978,2,8.360912698412697,3045,117.08422125267145,0,-2,1.2295304876096282,6,1,0,11,1,0.3674388839035859,-10.25277469098819,0.3774037021506021,0,0
2942,0,-9.421068959394225,-30.211017891774404,-13,-1.4839181286549703,3046,-101.47658239974433,-2,0,-4.368391490819059,-9,1,0,-7,-1,-0.08283077817336337,167.31485580507092,-0.8879228864530941,1,0
-1582,0,-3.0,-14.066666666666666,11,-14.99999,3047,-34.06666666666667,5,3,-1.4666666666666666,-3,0,0,-1,0,0.0,-150.00882421370352,-0.06666666666666667,1,-1
648,0,0.0,0.0,-5,0.0,3048,0.0,-1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,1,0
-477,0,5.732021318000009,21.512803907333343,-5,-0.9734848484848495,3049,49.75158382610236,0,0,1.8100732330696891,4,1,0,5,-2,0.0055343648164277726,-8.403761509461447,-0.13983207976261522,0,0
1165,0,0.20647846584063362,-0.434952689003687,5,-0.6027777777777779,3050,-4.190057649449326,5,2,0.177374323529872,-2,0,0,1,-1,-0.5930807248764415,-209.56148161834005,0.0,0,0
-1188,0,0.5333333333333333,7.733333333333333,-2,14.99999,3051,21.6,-2,-3,0.13333333333333333,1,1,0,2,-2,0.06666666666666667,-19.730099173696885,0.0,0,0
1497,0,-1.9105382865807428,10.599545863138964,7,0.34126984126984006,3052,19.961609970956815,-1,-1,-0.5458680818802122,1,0,0,0,-1,-0.018218198945086195,3.72502223327956,-0.5458680818802122,-1,0
1998,0,-3.0410224245643747,31.530684778731857,-5,-3.2549783549783555,3053,75.47882991521382,0,2,-0.7478180235835428,1,1,0,3,1,0.27852018568012377,3.7643803767987265,0.0,0,0
-1088,0,0.057086145295752316,-13.007145692735211,9,1.0055555555555546,3054,-28.84901415905783,2,0,-0.009580521370914363,-2,1,0,0,-3,-0.3572846367606193,-149.81594467678292,0.0,0,0
-3836,0,2.2104776144371723,15.241949143681644,-1,9.218518518518518,3055,26.779850902323254,-1,-3,1.0268762677484786,5,1,30,1,-3,-0.11710859245937975,379.74646164250976,0.4107505070993915,0,0
-1478,0,5.129469790382244,46.43675399210339,1,5.252136752136752,3056,90.04017270425203,-1,0,1.816687217427045,5,1,-10,2,-3,-0.19639741555417256,293.6392224507438,-0.2435723951285521,0,0
-181,0,0.0,0.0,8,0.0,3057,0.0,2,1,0.0,0,0,10,0,2,0.0,0.0,0.0,1,0
3122,0,-1.1078237204454227,-11.113752816320542,-6,-5.914444444444443,3058,-21.13636854997901,-3,0,-0.25780757102958596,-1,1,0,-1,3,0.1952277657266811,54.62775831371323,0.118634329399602,0,0
-2266,0,2.4669096334013045,4.059017403607205,0,-1.2222222222222214,3059,-4.301889546079227,-1,2,1.7843866171003717,0,1,0,1,3,0.013378034888293394,-27.897092121637797,0.013378034888293394,1,0
-553,0,0.8,6.866666666666667,-2,0.0,3060,10.133333333333333,0,-2,0.26666666666666666,2,0,0,0,-8,0.0,190.96387058006349,0.06666666666666667,0,-2
1244,0,-0.005249143282727076,9.00394328542912,-2,0.02896825396825342,3061,25.994452628097946,1,-1,-0.0015906494796142923,0,1,0,1,-2,0.0,-74.37418592580434,0.14804370814240395,0,0
939,0,0.45517241379310347,10.432183908045976,-4,12.1,3062,33.40919540229885,-4,3,-0.3448275862068966,1,1,0,1,-1,0.06666666666666667,-76.12449465927182,-0.3448275862068966,0,0
1325,0,-0.8005270704339105,-7.976422881981128,-2,2.7716666666666665,3063,-30.408931827694826,0,1,1.1559250697736783,-1,1,0,-4,-3,-0.033131166147319535,104.7826157679533,-0.8291358224408565,0,0
756,-1,-1.1927264699298954,-20.455520611776198,-8,-3.535416666666668,3064,-35.5768057342776,-4,0,-0.180274469361619,0,0,0,1,0,0.15259654312104395,-121.27870699536436,0.6242251356044634,-1,0
-211,0,3.6969162995594718,15.15330396475771,-6,-7.433333333333334,3065,50.96534508076358,0,-2,0.527459618208517,3,1,0,3,-3,0.39647577092511016,10.051457588227322,0.13215859030837004,-1,0
316,0,-2.505679546099948,-6.365626575639382,5,0.9972222222222209,3066,-12.80827475094031,4,1,-0.9631611889955894,-2,0,0,1,1,-0.2662721893491124,-199.56180151376748,0.10192756840086006,0,0
-1290,0,4.761883036837487,24.442992119195196,-4,0.9535612535612525,3067,39.20542538291417,1,-5,1.7179768765329777,3,0,0,1,-8,0.15238043221415515,34.79918251383651,0.7874208572777919,0,0
-1489,0,-3.2339423609438773,-17.628586631372325,8,1.6120370370370374,3068,-47.421030072800974,1,0,-0.5618648598755287,-2,1,0,-1,-5,-0.679392731144854,-0.614787900804231,0.4124877595095755,1,0
-2439,0,0.56,-0.17084745762711906,3,8.566666666666666,3069,0.3267796610169489,0,-1,0.24,1,1,0,0,-1,-0.1742372881355932,115.42104465579155,0.46576271186440676,1,0
-2421,0,0.5270555075504644,10.378870541129285,10,0.75,3070,18.322651329509526,1,3,0.9989968713483517,5,1,0,2,6,0.28012449977767895,-113.18287115338808,-0.43678349566896524,-1,0
-3740,0,0.0,0.0,-3,0.0,3071,0.0,3,-1,0.0,0,0,0,0,-5,0.0,0.0,0.0,0,0
-1116,0,3.0144404332129966,5.866425992779783,0,4.155,3072,12.743682310469314,-2,2,1.1732851985559567,3,1,0,0,4,-0.054151624548736454,249.06198145980534,0.18050541516245489,-1,0
-577,1,0.5863344010874776,-37.67209758634891,-12,1.2802910052910068,3073,-88.89505326617822,-1,-2,0.012729907283983044,-2,1,0,-4,-3,-0.48413594200245486,87.95091226706927,0.06400873723307327,0,-1
-1662,0,0.6702683597990455,28.605365753380187,-16,-5.73611111111111,3074,64.92222578865176,-9,-4,0.1915052456568701,4,1,-20,2,0,1.0299087194394052,91.92565728462682,-0.17982017982017984,0,0
-2720,0,-0.5326890155456101,-6.575912554097453,16,1.1255952380952365,3075,-6.661786245606422,-1,-1,-0.021743425660806753,-2,1,0,-1,-2,-0.014495617107204484,-144.86371073687405,-0.671597041774935,1,-1
-2743,0,1.21266592920354,1.9123340707964616,3,9.166666666666666,3076,17.25387168141593,1,0,0.062223451327433676,2,1,16,3,2,0.08849557522123895,-76.48644273602667,-0.46875,-1,0
-3000,0,6.666177577125658,16.074567343867567,-3,-1.8740740740740733,3077,33.32035364936042,-5,-4,2.533145221971407,6,1,15,1,-6,0.07618510158013543,226.0840774937658,0.2285553047404063,1,0
-165,0,1.1175265412553548,12.963307878562114,3,17.89665666666667,3078,28.329297820823243,1,-2,0.5587632706276774,3,1,0,2,2,0.0,263.7132788029935,0.05587632706276774,-1,0
-3248,0,0.5786795705177462,21.346846379099084,0,2.2583333333333346,3079,53.27324458474382,0,0,0.2893397852588731,6,1,0,8,-1,0.6020228032647297,86.3653166844008,0.08921933085501858,0,0
-1384,0,-0.06666666666666667,1.7333333333333334,6,0.0,3080,-0.33333333333333215,3,0,-0.06666666666666667,0,1,0,1,1,-0.06666666666666667,-133.44357881739325,0.0,0,0
360,1,-0.3723038073158005,7.582402316557026,4,-0.5416666666666679,3081,11.741091412006956,1,-1,-0.6647135637747777,0,0,0,1,0,0.36044935772962594,-222.53541925583875,-0.33637000700770847,0,1
1240,-1,1.3391052582422716,52.20511814700663,-8,-3.1033333333333335,3082,133.6794433548146,-2,1,0.5768002241524236,8,1,0,8,2,0.5043429532081816,-79.60638532693588,0.0,0,-1
-1207,0,2.8097037974745236,-10.172009098928303,1,4.418333333333332,3083,-17.177547285673207,-4,0,1.0272160666507466,2,1,0,3,2,-0.3629808980988259,-10.639393423484535,-0.15159803888122647,1,0
-1448,0,-0.52596585804133,8.976819407008085,5,-2.633333333333333,3084,10.670440251572327,1,-5,-0.4296495956873315,0,1,0,0,0,0.08086253369272237,-31.89909163738389,0.0,0,0
945,0,0.6122448979591837,2.938775510204082,0,8.166656666666666,3085,5.63265306122449,0,-1,0.2448979591836735,0,0,0,1,0,0.0,-72.99118352835785,0.0,1,0
-1354,0,0.04653831191907676,5.176001982047223,2,0.5091666666666672,3086,19.360139550474372,2,-1,-0.32455743060312303,0,0,0,1,-2,0.09277393563054998,-139.70692970940036,0.29373368146214096,0,-3
1799,0,0.004530503882641812,2.789612460697878,-4,-0.1388888888888884,3087,-4.212915560468636,0,2,0.2576950608446671,2,1,0,0,1,0.12884753042233354,193.32643694640933,0.12884753042233354,0,0
2343,0,0.8452582126078494,-16.307061324377905,-1,1.2124999999999986,3088,-38.88354977581679,-2,-1,0.472531751844376,-1,1,0,1,2,-0.4314606741573033,-149.57704009758027,0.3815580286168522,0,0
2639,0,-1.7405071119356834,-9.893877551020408,0,0.9083333333333332,3089,-28.88014842300557,-1,2,-1.3605442176870748,-1,1,17,-2,1,0.2181818181818182,49.50183438907811,-0.272108843537415,-1,0
-6176,1,-1.9968521661141838,14.977050708262627,0,2.3069444444444436,3090,33.20089862743892,6,-6,-0.6365131145090523,4,0,0,3,-8,0.4810118791161446,227.43514072718767,0.08348794063079779,0,0
-2727,0,1.905983925781419,-14.112980234500064,-6,6.287962962962963,3091,-16.858044693599567,0,-3,0.5592703405335967,2,1,0,-1,-4,0.16086263141274032,35.16715396551945,-0.9314359637774904,0,0
1301,0,0.2,3.7333333333333334,-6,14.99999,3092,6.2,-3,-2,0.06666666666666667,1,1,0,0,0,0.06666666666666667,64.1737825319085,0.2,-1,1
-3780,0,3.7694207586004116,14.985945310202883,12,-3.663333333333334,3093,32.019327648730766,2,-1,1.2349309026756836,0,0,0,7,0,0.08820935019112026,-272.507216117825,0.0215426835244536,0,0
-2235,0,0.8712328767123287,-6.845662100456621,-3,-4.049999999999999,3094,-16.099543378995435,1,-1,0.091324200913242,1,0,0,0,0,0.0,79.5848940574266,0.04931506849315068,-1,0
-1937,0,0.026196747595052694,-9.60132272102611,-3,-9.222222222222223,3095,-32.75667086578103,0,0,0.10221026110856621,-1,1,0,-1,-2,-0.152027027027027,11.403475186500032,-0.0760135135135135,0,0
-300,0,-0.33582089552238803,-6.492537313432836,1,-8.933323333333334,3096,-24.291044776119403,0,-3,0.0,0,1,0,-2,-3,0.0,122.78236445091784,-0.11194029850746269,-1,0
1327,0,-0.024894727084933344,-2.950025159564605,3,3.9466666666666654,3097,-18.062713525252253,1,0,0.3706401122911095,-1,0,0,-2,-6,-0.12116316639741517,16.24255882897114,-0.36348949919224555,0,0
3290,0,1.867704280155642,5.377870334849565,-6,3.833333333333333,3098,2.7670301967446775,0,2,0.8171206225680934,3,1,15,-1,-1,-0.09453608812407518,146.66376836194104,0.23346303501945526,0,0
21,0,-0.06666666666666667,-2.533333333333333,8,-14.99999,3099,-7.466666666666667,3,0,-0.06666666666666667,0,0,0,-1,-2,0.0,105.6726824847077,0.0,0,0
-1520,0,1.3509933774834437,51.735099337748345,-1,12.583323333333334,3100,126.75496688741721,0,-5,0.8741721854304635,7,0,0,8,-6,0.6357615894039734,337.29538444426385,0.3973509933774834,0,0
3105,0,-2.1669315481603415,-14.326709459678476,-6,-3.07925925925926,3101,-13.120424287298974,-1,6,-0.9863132408225468,-3,1,0,-3,6,0.08961127489780918,66.56137820940944,0.06467015268064169,1,0
-275,0,1.1662286411114278,18.956216644093406,-4,-6.450833333333335,3102,36.765116818700214,1,0,0.1368482895609487,6,1,11,1,1,0.16889299943553127,116.47905447387984,0.0,0,0
-1623,0,5.306875782453514,78.92836083766929,4,1.450333333333333,3103,125.37708409432462,3,3,1.6570433512950946,12,1,0,3,-2,0.4980091247679772,-145.75521773935588,0.47283504809614263,0,0
-1148,1,0.5253940455341507,19.439579684763576,-5,13.323323333333333,3104,56.367275456592445,0,-1,0.15011258443832876,1,0,0,3,1,0.0,-111.29478080684112,0.0,0,0
-413,0,0.8202898550724637,6.455072463768117,-8,8.1,3105,13.936231884057971,-2,0,0.3768115942028985,0,0,0,2,3,0.0,-107.70969058906383,-0.3681159420289855,0,0
-700,0,4.665968955911756,5.97687095773788,3,2.8446428571428566,3106,19.457875626593378,3,-1,1.5519481385269842,6,1,0,-1,-3,-0.21330624682579988,230.88995328266958,0.9644546730718915,0,0
-800,0,0.30801632223246017,40.042121890219825,10,9.73973358974359,3107,86.96327497696458,3,-1,0.0,8,1,0,5,1,0.41068842964328023,155.60509602806883,0.10267210741082006,-1,0
504,0,-0.5298364704084011,-24.753758776414585,4,0.9070833333333344,3108,-36.10012718473547,1,2,-0.26491823520420055,-2,0,0,0,4,-0.8819823603527931,28.049431950698136,0.22614840989399293,1,2
2430,0,0.08962774435972343,-17.242200470001272,0,-0.6638888888888879,3109,-8.101302868610432,0,4,0.004163465675796674,1,0,0,-2,3,-0.1542746946646668,183.07580507688908,0.24390243902439024,0,0
1192,-1,3.497088881126424,-6.231979042903713,2,-4.896825396825396,3110,-16.988457163463096,-1,0,1.7336179224140382,1,0,0,2,-2,0.12596221133659902,-21.674398444467897,-0.2453743565299915,0,0
