date,location,id,url,name
"October 07, 2005","Uncasville, Connecticut, USA",389,http://www.fightmetric.com/event-details/271fe91f4ba9d2c5,UFC 55: Fury
"October 03, 2005","Las Vegas, Nevada, USA",390,http://www.fightmetric.com/event-details/efaf544314bb5c2e,UFC Fight Night 2
"August 20, 2005","Las Vegas, Nevada, USA",391,http://www.fightmetric.com/event-details/669a3cb6e394f515,UFC 54: Boiling Point
"August 06, 2005","Las Vegas, Nevada, USA",392,http://www.fightmetric.com/event-details/3f24c96753dbd9f9,UFC Fight Night 1
"June 04, 2005","Atlantic City, New Jersey, USA",393,http://www.fightmetric.com/event-details/d3711d3784b76255,UFC 53: Heavy Hitters
"April 16, 2005","Las Vegas, Nevada, USA",394,http://www.fightmetric.com/event-details/c933d423ebdbbbdb,UFC 52: Couture vs Liddell 2
"April 09, 2005","Las Vegas, Nevada, USA",395,http://www.fightmetric.com/event-details/fbbde91f7bc2d3c5,The Ultimate Fighter 1 Finale
"February 05, 2005","Las Vegas, Nevada, USA",396,http://www.fightmetric.com/event-details/85d905f7c4f5a1af,UFC 51: Super Saturday
"October 22, 2004","Atlantic City, New Jersey, USA",397,http://www.fightmetric.com/event-details/ce783bf73b5131f9,UFC 50: The War Of '04
"August 21, 2004","Las Vegas, Nevada, USA",398,http://www.fightmetric.com/event-details/b4bc2e3353a770b5,UFC 49: Unfinished Business
"June 19, 2004","Las Vegas, Nevada, USA",399,http://www.fightmetric.com/event-details/429e7d3725852ce9,UFC 48: Payback
"April 02, 2004","Las Vegas, Nevada, USA",400,http://www.fightmetric.com/event-details/e8fb8e53bc2e29d6,UFC 47: It's On!
"January 31, 2004","Las Vegas, Nevada, USA",401,http://www.fightmetric.com/event-details/94609dd91731d428,UFC 46: Supernatural
"November 21, 2003","Uncasville, Connecticut, USA",402,http://www.fightmetric.com/event-details/e670f8cc2969a789,UFC 45: Revolution
"September 26, 2003","Las Vegas, Nevada, USA",403,http://www.fightmetric.com/event-details/c61f66d8c3fd5f07,UFC 44: Undisputed
"June 06, 2003","Las Vegas, Nevada, USA",404,http://www.fightmetric.com/event-details/108afe61a26bcbf4,UFC 43: Meltdown
"April 25, 2003","Miami, Florida, USA",405,http://www.fightmetric.com/event-details/ae58685caf8e4a0d,UFC 42: Sudden Impact
"February 28, 2003","Atlantic City, New Jersey, USA",406,http://www.fightmetric.com/event-details/bba678d312590087,UFC 41: Onslaught
"November 22, 2002","Las Vegas, Nevada, USA",407,http://www.fightmetric.com/event-details/e06fd1260ac865a7,UFC 40: Vendetta
"September 27, 2002","Uncasville, Connecticut, USA",408,http://www.fightmetric.com/event-details/0cf935519d439ba6,UFC 39: The Warriors Return
"July 13, 2002","London, England, United Kingdom",409,http://www.fightmetric.com/event-details/1dc56b59cb28425d,UFC 38: Brawl at the Hall
"June 22, 2002","Las Vegas, Nevada, USA",410,http://www.fightmetric.com/event-details/9ccdd2ce45903f34,UFC 37.5: As Real As It Gets
"May 10, 2002","Bossier City, Louisiana, USA",411,http://www.fightmetric.com/event-details/9fd1f08dd4aec14a,UFC 37: High Impact
"March 22, 2002","Las Vegas, Nevada, USA",412,http://www.fightmetric.com/event-details/02fc8f50f56eb307,UFC 36: Worlds Collide
"January 11, 2002","Uncasville, Connecticut, USA",413,http://www.fightmetric.com/event-details/946f341df6472ee0,UFC 35: Throwdown
"November 02, 2001","Las Vegas, Nevada, USA",414,http://www.fightmetric.com/event-details/4dc496aa0cfc0d95,UFC 34: High Voltage
"September 28, 2001","Las Vegas, Nevada, USA",415,http://www.fightmetric.com/event-details/c75b99887c8c3f5a,UFC 33: Victory in Vegas
"June 29, 2001","East Rutherford, New Jersey, USA",416,http://www.fightmetric.com/event-details/7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands
"May 04, 2001","Atlantic City, New Jersey, USA",417,http://www.fightmetric.com/event-details/20bd6c3e03c46ee6,UFC 31: Locked and Loaded
"February 23, 2001","Atlantic City, New Jersey, USA",418,http://www.fightmetric.com/event-details/2b1587a3376ab743,UFC 30: Battle on the Boardwalk
"December 16, 2000","Tokyo, Japan",419,http://www.fightmetric.com/event-details/08ae5cd9aef7ddd3,UFC 29: Defense of the Belts
"November 17, 2000","Atlantic City, New Jersey, USA",420,http://www.fightmetric.com/event-details/da6dfd09cca1d705,UFC 28: High Stakes
"September 22, 2000","New Orleans, Louisiana, USA",421,http://www.fightmetric.com/event-details/31652c9267606d54,UFC 27: Ultimate Bad Boyz
"June 09, 2000","Cedar Rapids, Iowa, USA",422,http://www.fightmetric.com/event-details/cedfdf8d423d500c,UFC 26: Ultimate Field Of Dreams
"April 14, 2000","Tokyo, Japan",423,http://www.fightmetric.com/event-details/d2b1c1317a39f6c6,UFC 25: Ultimate Japan 3
"March 10, 2000","Lake Charles, Louisiana, USA",424,http://www.fightmetric.com/event-details/20ec0061400178ca,UFC 24: First Defense
"November 19, 1999","Chiba, Japan",425,http://www.fightmetric.com/event-details/a8fa0c4e95512806,UFC 23: Ultimate Japan 2
"September 24, 1999","Lake Charles, Louisiana, USA",426,http://www.fightmetric.com/event-details/afaad7d6a581e307,UFC 22: Only One Can be Champion
"July 16, 1999","Cedar Rapids, Iowa, USA",427,http://www.fightmetric.com/event-details/1a1a4d7a29041d77,UFC 21: Return of the Champions
"May 07, 1999","Birmingham, Alabama, USA",428,http://www.fightmetric.com/event-details/a7b48e18ca27795d,UFC 20: Battle for the Gold
"March 05, 1999","Bay St. Louis, Mississippi, USA",429,http://www.fightmetric.com/event-details/a220be6d41d6f97d,UFC 19: Ultimate Young Guns
"January 08, 1999","New Orleans, Louisiana, USA",430,http://www.fightmetric.com/event-details/c9bbf1a0285a8076,UFC 18: The Road to the Heavyweight Title
"October 16, 1998","Sao Paulo, Brazil",431,http://www.fightmetric.com/event-details/32a3025d5db456ae,UFC - Ultimate Brazil
"May 15, 1998","Mobile, Alabama, USA",432,http://www.fightmetric.com/event-details/4a01dc8376736ef5,UFC 17: Redemption
"March 13, 1998","New Orleans, Louisiana, USA",433,http://www.fightmetric.com/event-details/749685d24e2cac50,UFC 16: Battle in the Bayou
"December 21, 1997","Yokohama, Kanagawa, Japan",434,http://www.fightmetric.com/event-details/29f935654825331b,UFC - Ultimate Japan
"October 17, 1997","Bay St. Louis, Mississippi, USA",435,http://www.fightmetric.com/event-details/07a18ae55dfc3cd9,UFC 15: Collision Course
"July 27, 1997","Birmingham, Alabama, USA",436,http://www.fightmetric.com/event-details/dc950d59dc590aca,UFC 14: Showdown
"May 30, 1997","Augusta, Georgia, USA",437,http://www.fightmetric.com/event-details/5bd533d50c8e7b8a,UFC 13: The Ultimate Force
"February 07, 1997","Dothan, Alabama, USA",438,http://www.fightmetric.com/event-details/96eff1a628adcc7f,UFC 12: Judgement Day
"December 07, 1996","Birmingham, Alabama, USA",439,http://www.fightmetric.com/event-details/9b5b5a75523728f3,UFC - Ultimate Ultimate '96
"September 20, 1996","Augusta, Georgia, USA",440,http://www.fightmetric.com/event-details/6ceff86fae4f6b3b,UFC 11: The Proving Ground
"July 12, 1996","Birmingham, Alabama, USA",441,http://www.fightmetric.com/event-details/aee8eecfc4bfb1e7,UFC 10: The Tournament
"May 17, 1996","Detroit, Michigan, USA",442,http://www.fightmetric.com/event-details/a390eb8a9b2df298,UFC 9: Motor City Madness
"February 16, 1996","San Juan, Puerto Rico",443,http://www.fightmetric.com/event-details/b63e800c18e011b5,UFC 8: David vs Goliath
"December 16, 1995","Denver, Colorado, USA",444,http://www.fightmetric.com/event-details/31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95
"September 08, 1995","Buffalo, New York, USA",445,http://www.fightmetric.com/event-details/5af480a3b2e1726b,UFC 7: The Brawl in Buffalo
"July 14, 1995","Casper, Wyoming, USA",446,http://www.fightmetric.com/event-details/1c3f5e85b59ec710,UFC 6: Clash of the Titans
"April 07, 1995","Charlotte, North Carolina, USA",447,http://www.fightmetric.com/event-details/dedc3bb440d09554,UFC 5: The Return of the Beast
"December 16, 1994","Tulsa, Oklahoma, USA",448,http://www.fightmetric.com/event-details/b60391da771deefe,UFC 4: Revenge of the Warriors
"September 09, 1994","Charlotte, North Carolina, USA",449,http://www.fightmetric.com/event-details/1a49e0670dfaca31,UFC 3: The American Dream
"March 11, 1994","Denver, Colorado, USA",450,http://www.fightmetric.com/event-details/a6a9ab5a824e8f66,UFC 2: No Way Out
"November 12, 1993","Denver, Colorado, USA",451,http://www.fightmetric.com/event-details/6420efac0578988b,UFC 1: The Beginning
