nickname,id,name,url
"""Relentless""",585,Charlie Ward,http://www.fightmetric.com/fighter-details/e81dd0bb8a64b550
"""The Peacemaker""",586,Leslie Smith,http://www.fightmetric.com/fighter-details/76984112f697631f
"""Amandinha""",587,Amanda Lemos,http://www.fightmetric.com/fighter-details/3df5493bb279226f
,588,Daniel Omielanczuk,http://www.fightmetric.com/fighter-details/470fedbc8563ac47
"""Hapa""",589,Travis Browne,http://www.fightmetric.com/fighter-details/3236bf606fe9fa5b
"""JT Money""",590,Jesse Taylor,http://www.fightmetric.com/fighter-details/dd992d569aaebee6
,591,Nick Roehrick,http://www.fightmetric.com/fighter-details/7195e2a932686f82
"""Da Tank""",592,Tom Gallicchio,http://www.fightmetric.com/fighter-details/cc81c92fe2254935
"""Short Fuse""",593,Ed Herman,http://www.fightmetric.com/fighter-details/06f36cf4bd97ec77
,594,Gray Maynard,http://www.fightmetric.com/fighter-details/7d96bc577e5178b2
,595,Joachim Christensen,http://www.fightmetric.com/fighter-details/2d447cc91bdaa545
"""The Prodigy""",596,BJ Penn,http://www.fightmetric.com/fighter-details/73c7cfa551289285
,597,Dennis Siver,http://www.fightmetric.com/fighter-details/5f87a5c00b3d17ed
"""Hollywood""",598,Johnny Case,http://www.fightmetric.com/fighter-details/1f4b04a926ef1287
"""The Sandman""",599,Josh Stansbury,http://www.fightmetric.com/fighter-details/30ea504870f8597b
"""Pitbull""",600,Bethe Correia,http://www.fightmetric.com/fighter-details/673ea7dcc786b1b3
"""Stun Gun""",601,Dong Hyun Kim,http://www.fightmetric.com/fighter-details/9bcf8603ceb25680
"""Sponge""",602,Tarec Saffiedine,http://www.fightmetric.com/fighter-details/0749d968e932df53
,603,Kwan Ho Kwak,http://www.fightmetric.com/fighter-details/c13042265355a290
"""Non-Stop Action-Packed""",604,Dominique Steele,http://www.fightmetric.com/fighter-details/68c11c27d4d56572
"""Strasser""",605,Kiichi Kunimoto,http://www.fightmetric.com/fighter-details/71df36d6d8cf0d74
"""Judo""",606,Jimmy Wallhead,http://www.fightmetric.com/fighter-details/0c670b443c3d269f
"""The Mauler""",607,Alexander Gustafsson,http://www.fightmetric.com/fighter-details/3c6976f8182d9527
"""The Spartan""",608,Alex Nicholson,http://www.fightmetric.com/fighter-details/2b6d855c6e280fb1
,609,Chris Camozzi,http://www.fightmetric.com/fighter-details/6c2030e0a143a94b
"""Mad Dog""",610,Reza Madadi,http://www.fightmetric.com/fighter-details/e25bcbcdaf6537a1
"""Nico""",611,Nico Musoke,http://www.fightmetric.com/fighter-details/8b5f9ea38184ded3
"""Abacus""",612,Jessin Ayari,http://www.fightmetric.com/fighter-details/6eaec40f724852f4
"""El Pantera""",613,Yair Rodriguez,http://www.fightmetric.com/fighter-details/cbf5e6f231b55443
"""The Scrapper""",614,Chas Skelly,http://www.fightmetric.com/fighter-details/4bd6b4800070b069
"""Pezao""",615,Marcos Rogerio de Lima,http://www.fightmetric.com/fighter-details/ab943cd2c3c17825
,616,Michael McBride,http://www.fightmetric.com/fighter-details/443f60bec7c3c3d5
,617,Jessica Penne,http://www.fightmetric.com/fighter-details/c742287ed86a09bc
"""Battle Cat""",618,Cindy Dandois,http://www.fightmetric.com/fighter-details/9eef6584fab21fbb
,619,Joe Proctor,http://www.fightmetric.com/fighter-details/a36556bb1565e32d
"""Big Country""",620,Roy Nelson,http://www.fightmetric.com/fighter-details/3f7c14c7eca7195d
"""Goretz""",621,Rashid Magomedov,http://www.fightmetric.com/fighter-details/7ea1f74cef32f906
"""Tanquinho""",622,Augusto Mendes,http://www.fightmetric.com/fighter-details/3d5b1ce6097dbb49
"""Soulforce""",623,Nathan Coy,http://www.fightmetric.com/fighter-details/15ec018d144710db
"""Rumble""",624,Anthony Johnson,http://www.fightmetric.com/fighter-details/365fee2da473b177
,625,Gegard Mousasi,http://www.fightmetric.com/fighter-details/232c582f29f8f65e
"""The Predator""",626,Patrick Cote,http://www.fightmetric.com/fighter-details/9fa3bd637edd9aa2
"""El Cucuy""",627,Mike de la Torre,http://www.fightmetric.com/fighter-details/1971869b7e054261
"""Boston Strong""",628,Charles Rosa,http://www.fightmetric.com/fighter-details/40093d1d2d78394e
"""One Punch""",629,Brad Pickett,http://www.fightmetric.com/fighter-details/c945adc22c2bfe8f
"""Pacu""",630,Teemu Packalen,http://www.fightmetric.com/fighter-details/8f4eeaf7a0df7c1a
,631,Scott Askham,http://www.fightmetric.com/fighter-details/06827d70c53ff0d9
,632,Rony Jason,http://www.fightmetric.com/fighter-details/b71ce838b01f2cad
"""Soldier Boy""",633,Garreth McLellan,http://www.fightmetric.com/fighter-details/f215cfbd4ba3c270
,634,Sam Sicilia,http://www.fightmetric.com/fighter-details/b8aef0faf4ce9b31
,635,Alessandro Ricci,http://www.fightmetric.com/fighter-details/bf9bc96336922271
,636,Reginaldo Vieira,http://www.fightmetric.com/fighter-details/f9081770e28ea2e1
"""The Iron Lady""",637,Germaine de Randamie,http://www.fightmetric.com/fighter-details/1d239d571e342453
"""The Spider""",638,Anderson Silva,http://www.fightmetric.com/fighter-details/1f454354805b6f75
"""The Filipino Assassin""",639,Phillipe Nover,http://www.fightmetric.com/fighter-details/64360e618823a8e4
"""Jucao""",640,Roan Carneiro,http://www.fightmetric.com/fighter-details/1c86754617d9813a
"""The Korean Zombie""",641,Chan Sung Jung,http://www.fightmetric.com/fighter-details/c451d67c09c55418
,642,Michinori Tanaka,http://www.fightmetric.com/fighter-details/64788ee44b062ded
"""The Werewolf of Texas""",643,Daniel Jolly,http://www.fightmetric.com/fighter-details/eeabcd4dc6619129
"""The Venezuelan Vixen""",644,Julianna Pena,http://www.fightmetric.com/fighter-details/3253b16d38ae087d
"""Superstar""",645,JC Cottrell,http://www.fightmetric.com/fighter-details/3ec1e4ba98c9c85a
,646,Viktor Pesta,http://www.fightmetric.com/fighter-details/202b0467521c9d6f
,647,Jocelyn Jones-Lybarger,http://www.fightmetric.com/fighter-details/1a98c9dbb7fc3959
"""The Lifeguard""",648,Dmitrii Smoliakov,http://www.fightmetric.com/fighter-details/75afb06215a07341
"""Rowdy""",649,Ronda Rousey,http://www.fightmetric.com/fighter-details/8bdac25ce0bb874d
"""The Dominator""",650,Dominick Cruz,http://www.fightmetric.com/fighter-details/10f3ba6cd2f44a97
"""Rukus""",651,Brandon Thatch,http://www.fightmetric.com/fighter-details/638cfec7ec559d6e
"""The California Kid""",652,Urijah Faber,http://www.fightmetric.com/fighter-details/78114b7199cef90c
"""Magrinho""",653,Cole Miller,http://www.fightmetric.com/fighter-details/282fa667ff9c51ed
"""Moon Walker""",654,James Moontasri,http://www.fightmetric.com/fighter-details/c06a9b48d4132c8e
,655,Takeya Mizugaki,http://www.fightmetric.com/fighter-details/48e093ea1f43a053
"""El Profe""",656,Fredy Serrano,http://www.fightmetric.com/fighter-details/0ccab7c889ede9ea
,657,Tim Kennedy,http://www.fightmetric.com/fighter-details/3c660c90d48fc80d
"""Trouble""",658,Valerie Letourneau,http://www.fightmetric.com/fighter-details/46a2f24feb258ae0
,659,Mitch Gagnon,http://www.fightmetric.com/fighter-details/b8592b4a383696cd
"""Fun Size""",660,Zach Makovsky,http://www.fightmetric.com/fighter-details/57ab4d7c0bc09a30
"""The Real OC""",661,Sean O'Connell,http://www.fightmetric.com/fighter-details/cb52f9490c2dc069
"""Capo""",662,Joe Gigliotti,http://www.fightmetric.com/fighter-details/83825fad27ab3581
"""Trator""",663,Tiago Trator,http://www.fightmetric.com/fighter-details/8ce87f7e3a9baed2
"""Sha Bang Bang""",664,Keith Berish,http://www.fightmetric.com/fighter-details/e3779ef06e98f185
"""The Wizard""",665,Ryan Hall,http://www.fightmetric.com/fighter-details/8866c6f509c19089
"""Badger""",666,Brendan O'Reilly,http://www.fightmetric.com/fighter-details/494b0bfdbac74502
"""The King""",667,Elvis Mutapcic,http://www.fightmetric.com/fighter-details/28c55b4087a6f136
,668,Kyle Noke,http://www.fightmetric.com/fighter-details/7339d340aa2889cb
,669,Yusuke Kasuya,http://www.fightmetric.com/fighter-details/3058888c33149a53
,670,Seohee Ham,http://www.fightmetric.com/fighter-details/165c244bcca3ed26
"""Filthy Rich""",671,Richard Walsh,http://www.fightmetric.com/fighter-details/303a05a7aa3ff761
"""The French Spider""",672,Jonathan Meunier,http://www.fightmetric.com/fighter-details/5823ceab56741617
"""The Revolutionary""",673,Geane Herrera,http://www.fightmetric.com/fighter-details/c169545ab0825f44
"""Smasher""",674,Ning Guangyou,http://www.fightmetric.com/fighter-details/2c1170b825f58e57
"""The Conqueror""",675,Yao Zhikui,http://www.fightmetric.com/fighter-details/5ea918ea81b7dee2
"""Darth""",676,Ryan Bader,http://www.fightmetric.com/fighter-details/c0ab242c40decc55
"""The Anvil""",677,Manvel Gamburyan,http://www.fightmetric.com/fighter-details/cc6f9d1e89f3449a
"""Jycken""",678,Magnus Cedenblad,http://www.fightmetric.com/fighter-details/0e21976afc92e4d1
,679,Kyoji Horiguchi,http://www.fightmetric.com/fighter-details/98aa60cf58071fd6
"""Puncher""",680,Ali Bagautinov,http://www.fightmetric.com/fighter-details/3dd92ff9fb0412b3
,681,Magomed Mustafaev,http://www.fightmetric.com/fighter-details/31d7446b184e3305
"""Panda""",682,Anna Elmose,http://www.fightmetric.com/fighter-details/1536a25e16fc299b
"""Thunder of the North""",683,Alexander Yakovlev,http://www.fightmetric.com/fighter-details/d06f8869449ba7bd
,684,Milana Dudieva,http://www.fightmetric.com/fighter-details/072a10e85f7d4bff
"""The Notorious""",685,Conor McGregor,http://www.fightmetric.com/fighter-details/f4c49976c75c5ab2
"""Cupcake""",686,Miesha Tate,http://www.fightmetric.com/fighter-details/b96619b3acd7d9da
"""Hurricane""",687,Heather Jo Clark,http://www.fightmetric.com/fighter-details/dd4c16777fb2ccf9
"""Goyito""",688,Erik Perez,http://www.fightmetric.com/fighter-details/af62f99eb7606308
"""Perry""",689,Erick Montano,http://www.fightmetric.com/fighter-details/8163cd7de0342652
"""Pepsi""",690,Jason Novelli,http://www.fightmetric.com/fighter-details/459e4dc69ec669b2
,691,Chris Avila,http://www.fightmetric.com/fighter-details/4665cbf36b08193b
"""Hendo""",692,Dan Henderson,http://www.fightmetric.com/fighter-details/1ccf4e7caff270df
"""Einstein""",693,Albert Tumenov,http://www.fightmetric.com/fighter-details/ff6a1f63c254127e
"""Wookie""",694,Lukasz Sajewski,http://www.fightmetric.com/fighter-details/fb41432b622992a9
"""Nenhum""",695,Leonardo Santos,http://www.fightmetric.com/fighter-details/9c65736747ca92ec
"""The Barncat""",696,Tamdan McCrory,http://www.fightmetric.com/fighter-details/eff47295daf721a6
"""The Freight Train""",697,Cody East,http://www.fightmetric.com/fighter-details/5713c1d2fac539ac
,698,Kelly Faszholz,http://www.fightmetric.com/fighter-details/9c42a0de8e012870
"""Bigfoot""",699,Antonio Silva,http://www.fightmetric.com/fighter-details/8349d55cdecd393a
"""El Toro""",700,Hector Urbina,http://www.fightmetric.com/fighter-details/4b8fb0453a596b8e
"""Nego""",701,Glaico Franca,http://www.fightmetric.com/fighter-details/00a3ff40c4b2cf21
,702,Kenny Robertson,http://www.fightmetric.com/fighter-details/6e0273f9478be71e
"""Maxi""",703,Maximo Blanco,http://www.fightmetric.com/fighter-details/4a1329cc8eb0928a
"""Dodger""",704,Augusto Montano,http://www.fightmetric.com/fighter-details/94508d80e1f885fc
"""Leleco""",705,Leonardo Augusto Leleco,http://www.fightmetric.com/fighter-details/cc98d857b148e33a
,706,Joey Gomez,http://www.fightmetric.com/fighter-details/0778f94eb5d588a5
"""Hellboy""",707,Caio Magalhaes,http://www.fightmetric.com/fighter-details/0c5c66ddd1886b83
"""Black Magic""",708,Sean Spencer,http://www.fightmetric.com/fighter-details/ab850a77a0fa487d
"""The Warmaster""",709,Josh Barnett,http://www.fightmetric.com/fighter-details/ad3f53c454cbbead
"""The Korean Cowboy""",710,Tae Hyun Bang,http://www.fightmetric.com/fighter-details/9a2d3567abc02e34
"""Sharpshooter""",711,Nicolas Dalby,http://www.fightmetric.com/fighter-details/9d19d9e4aa2662e8
"""Double Impact""",712,Taylor Lapilus,http://www.fightmetric.com/fighter-details/8b1ed83b02303075
"""Brodinho""",713,Leandro Issa,http://www.fightmetric.com/fighter-details/d1e1fdcea7c8a90a
"""Man Mountain""",714,Jarjis Danho,http://www.fightmetric.com/fighter-details/8614b7134913f5d5
"""Buscape""",715,Leandro Silva,http://www.fightmetric.com/fighter-details/159da492e000afbf
"""King""",716,Kevin Casey,http://www.fightmetric.com/fighter-details/8d9586726252dbf7
"""Shaolin""",717,Shane Campbell,http://www.fightmetric.com/fighter-details/784285b7ae7dd85f
,718,Nate Diaz,http://www.fightmetric.com/fighter-details/8355922d564b152c
"""The Horror""",719,Rick Story,http://www.fightmetric.com/fighter-details/5b5307450405abf0
,720,Elizabeth Phillips,http://www.fightmetric.com/fighter-details/dcbf01d605681ad1
"""The Monsoon""",721,Lorenz Larkin,http://www.fightmetric.com/fighter-details/9450848a71d53776
,722,Alberto Uda,http://www.fightmetric.com/fighter-details/8f2deefe8c5dfb5d
"""The Punisher""",723,Horacio Gutierrez,http://www.fightmetric.com/fighter-details/cd85b48dc880fabd
"""The Crusher""",724,Tatsuya Kawajiri,http://www.fightmetric.com/fighter-details/80d918336163b80c
"""Cisco""",725,Francisco Rivera,http://www.fightmetric.com/fighter-details/7ea4a9f07df33a45
,726,Michael Graves,http://www.fightmetric.com/fighter-details/3f1d23b01c552a13
"""Goku""",727,Cesar Arzamendia,http://www.fightmetric.com/fighter-details/49f78022126bf4a4
"""The Beast""",728,Jim Alers,http://www.fightmetric.com/fighter-details/fe5a9547479396ab
"""Mayday""",729,Michael McDonald,http://www.fightmetric.com/fighter-details/d0314416a7f26527
"""Anqa""",730,Josh Samman,http://www.fightmetric.com/fighter-details/9deff9e3e8d94d47
"""Barbie""",731,Cristina Stanciu,http://www.fightmetric.com/fighter-details/175852708cb55776
"""The Fist""",732,Cody Pfister,http://www.fightmetric.com/fighter-details/5904b0b38dc6718d
,733,Brock Lesnar,http://www.fightmetric.com/fighter-details/513c6f1715e547a8
,734,Cain Velasquez,http://www.fightmetric.com/fighter-details/0ff11cc094e887bc
"""Wasabi""",735,Enrique Marin,http://www.fightmetric.com/fighter-details/23a6e307077c6ccc
,736,Thiago Tavares,http://www.fightmetric.com/fighter-details/8a59d346dc976a10
"""Acougueiro""",737,Fernando Bruno,http://www.fightmetric.com/fighter-details/b8c0f30ee9a98b69
,738,Cory Hendricks,http://www.fightmetric.com/fighter-details/9ab9912e0f8fa6d6
"""The Professor""",739,Anton Zafir,http://www.fightmetric.com/fighter-details/8c822811eedc11ad
"""The Sultan""",740,Mehdi Baghdad,http://www.fightmetric.com/fighter-details/e4d2564ea0e34e2b
"""El Toro""",741,Anthony Birchak,http://www.fightmetric.com/fighter-details/c5a126ace82a6025
,742,Dileno Lopes,http://www.fightmetric.com/fighter-details/8270c00fae24c922
"""J-Reazie""",743,Jerrod Sanders,http://www.fightmetric.com/fighter-details/12f1b140e248bdb9
"""Red King""",744,Rory MacDonald,http://www.fightmetric.com/fighter-details/cbd5d3cdd862e90e
"""The Boss""",745,Steve Bosse,http://www.fightmetric.com/fighter-details/e023fa2e648ea0f1
"""Real Deal""",746,Chris Beal,http://www.fightmetric.com/fighter-details/55f446032177b119
"""Warrior""",747,Zubaira Tukhugov,http://www.fightmetric.com/fighter-details/aceffa19749c4dc0
,748,Yan Cabral,http://www.fightmetric.com/fighter-details/7cdd3e5d3aa9cb39
"""Sho Nuff""",749,Dominic Waters,http://www.fightmetric.com/fighter-details/2de91c2244ad7e89
"""Whoop Ass""",750,Willie Gates,http://www.fightmetric.com/fighter-details/6ded9184b2284645
"""The Greek Assassin""",751,Chris Kelades,http://www.fightmetric.com/fighter-details/56c9acc4e86046a2
"""Headbussa""",752,Clint Hester,http://www.fightmetric.com/fighter-details/92b62174c175ce19
"""Hecho En Mexico""",753,Efrain Escudero,http://www.fightmetric.com/fighter-details/83fd97284f4bb4a4
,754,Ben Rothwell,http://www.fightmetric.com/fighter-details/bd58d34e39b7b12a
"""Napao""",755,Gabriel Gonzaga,http://www.fightmetric.com/fighter-details/270b89c00ef0c55c
"""The Duke""",756,Igor Pokrajac,http://www.fightmetric.com/fighter-details/53278852bcd91e11
"""Enty""",757,Ian Entwistle,http://www.fightmetric.com/fighter-details/d7adfcfdf7c6c1f8
"""Nitro""",758,Filip Pejic,http://www.fightmetric.com/fighter-details/38ed5a2299230227
"""The Hammer""",759,Rob Whiteford,http://www.fightmetric.com/fighter-details/1dafccb62a0f98ec
"""Mineiro""",760,Lucas Martins,http://www.fightmetric.com/fighter-details/7413b80dbb0f8f9f
,761,Frank Mir,http://www.fightmetric.com/fighter-details/1ff9589f9065a9ed
,762,James Te Huna,http://www.fightmetric.com/fighter-details/f5431394fb284bb9
,763,Mark Eddiva,http://www.fightmetric.com/fighter-details/40ff198adda94b9f
,764,Rin Nakai,http://www.fightmetric.com/fighter-details/f9ae6914f604aa9f
,765,Viscardi Andrade,http://www.fightmetric.com/fighter-details/d221ee27afc7a60e
"""Filthy""",766,Tom Lawlor,http://www.fightmetric.com/fighter-details/4d44f37107f01b9b
"""Magrao""",767,Marcelo Guimaraes,http://www.fightmetric.com/fighter-details/0c9c0a43d3f3f49d
"""J-Bomb""",768,Justin Salas,http://www.fightmetric.com/fighter-details/9b198c73e3d0d289
"""Juicy J""",769,Julian Erosa,http://www.fightmetric.com/fighter-details/902ec2cc48c8ae8a
"""The Warrior""",770,Mike Wilkinson,http://www.fightmetric.com/fighter-details/cfaf010d5b389c09
,771,Chris Dempsey,http://www.fightmetric.com/fighter-details/dfae5da5676e4194
,772,Yaotzin Meza,http://www.fightmetric.com/fighter-details/3623bd267a2eef2e
"""Stormin'""",773,Norman Parke,http://www.fightmetric.com/fighter-details/14ff46596ad80609
"""Big Swede""",774,Martin Svensson,http://www.fightmetric.com/fighter-details/bcad7223af3c19da
"""Diesel""",775,Joe Riggs,http://www.fightmetric.com/fighter-details/d512d9f204059f57
,776,Daniel Sarafian,http://www.fightmetric.com/fighter-details/7e47047d0971d566
"""The Spyder""",777,Jonavin Webb,http://www.fightmetric.com/fighter-details/f40ec51dd4de47c3
,778,Jared Rosholt,http://www.fightmetric.com/fighter-details/91ea901c458e95dd
"""Feijao""",779,Rafael Feijao,http://www.fightmetric.com/fighter-details/5c1ca0c72b599a3c
"""King""",780,KJ Noons,http://www.fightmetric.com/fighter-details/b7ffa72aa148599a
"""Neo""",781,Noad Lahat,http://www.fightmetric.com/fighter-details/9f755fb04cc21499
"""Lobo""",782,Masio Fullen,http://www.fightmetric.com/fighter-details/4638cc6479cc0afe
,783,Matt Dwyer,http://www.fightmetric.com/fighter-details/8f0d576beba1cfcd
"""The Leech""",784,Damon Jackson,http://www.fightmetric.com/fighter-details/29af297d9f1de0f8
"""The Hornet""",785,Levan Makashvili,http://www.fightmetric.com/fighter-details/938ad489fb7a1f31
,786,Felipe Olivieri,http://www.fightmetric.com/fighter-details/948880beac71f028
,787,Matt Mitrione,http://www.fightmetric.com/fighter-details/ba280572acfba13f
"""Detroit Superstar""",788,Daron Cruickshank,http://www.fightmetric.com/fighter-details/5f99b2bafb10305f
"""DB""",789,Diego Brandao,http://www.fightmetric.com/fighter-details/c2e3e67b5911bfb7
,790,Tony Sims,http://www.fightmetric.com/fighter-details/57bad6a84230f0c9
,791,Masanori Kanehara,http://www.fightmetric.com/fighter-details/f3a078277b3b8ff4
,792,Sheldon Westcott,http://www.fightmetric.com/fighter-details/ec2d13a87d3d9541
,793,Edgar Garcia,http://www.fightmetric.com/fighter-details/8d49545dadf9b919
,794,Sarah Kaufman,http://www.fightmetric.com/fighter-details/36df8e119aec6175
"""Last Call""",795,Danny Castillo,http://www.fightmetric.com/fighter-details/d1e7fc58d4225cdf
"""Hulk""",796,Hayder Hassan,http://www.fightmetric.com/fighter-details/cf615eb4b7862c76
"""Lyoto""",797,Marcio Alexandre Junior,http://www.fightmetric.com/fighter-details/d53482bef23235ba
"""The Polish Zombie""",798,Marcin Wrzosek,http://www.fightmetric.com/fighter-details/aac6edb0d5e0b7e9
"""The Russian Bear""",799,Konstantin Erokhin,http://www.fightmetric.com/fighter-details/22061ff217907c78
,800,Mike Pierce,http://www.fightmetric.com/fighter-details/236a37d96d476164
"""Skullman""",801,Abner Lloveras,http://www.fightmetric.com/fighter-details/6448e57a9533b7e4
"""Doomsday""",802,John Howard,http://www.fightmetric.com/fighter-details/fc31f896cde2bc2e
"""Real Steel""",803,Andreas Stahl,http://www.fightmetric.com/fighter-details/69a400af4420cd6a
,804,Emily Peters Kagan,http://www.fightmetric.com/fighter-details/c1ea9d56cd953586
"""Smooth""",805,Benson Henderson,http://www.fightmetric.com/fighter-details/2676b28836a5a836
,806,Yoshihiro Akiyama,http://www.fightmetric.com/fighter-details/b0550072e5f0afa7
"""The Ox""",807,Dongi Yang,http://www.fightmetric.com/fighter-details/aed06011bf62237b
"""The Korean Bulldozer""",808,Yui Chul Nam,http://www.fightmetric.com/fighter-details/a00ec21cfbba17b6
"""The Lion""",809,Leo Kuntz,
"""Young Guns""",810,Scott Jorgensen,http://www.fightmetric.com/fighter-details/0b64d0fed453ef7f
,811,Vernon Ramos,http://www.fightmetric.com/fighter-details/30b577b112bef42d
"""Bidu""",812,Valmir Lazaro,http://www.fightmetric.com/fighter-details/777dea713da2441d
"""El Caballero""",813,Akbarh Arreola,http://www.fightmetric.com/fighter-details/c136b2a8852da5bd
"""The Hippo""",814,Anthony Perosh,http://www.fightmetric.com/fighter-details/4b4753d19489297f
"""Vas""",815,Richie Vaculik,http://www.fightmetric.com/fighter-details/54578e5927adea53
"""The Gremlin""",816,Danny Martinez,http://www.fightmetric.com/fighter-details/8a9c6c4301f6d088
"""The Creepy Weasel""",817,Steve Montgomery,http://www.fightmetric.com/fighter-details/6e92eb1242b46636
"""The Steamrolla""",818,Steve Kennedy,http://www.fightmetric.com/fighter-details/185fb0200a4605e6
"""Pletwal""",819,Piotr Hallmann,http://www.fightmetric.com/fighter-details/a3be148af5c7b088
"""Caipira de Aco""",820,Fabio Maldonado,http://www.fightmetric.com/fighter-details/1fb80f46d3c105d9
"""Kevin""",821,Kevin Souza,http://www.fightmetric.com/fighter-details/6c7020b859c7a3ce
"""Cobra""",822,Gasan Umalatov,http://www.fightmetric.com/fighter-details/7a39bbac8cc0fa70
"""Korea""",823,Bruno Korea,http://www.fightmetric.com/fighter-details/6c011be66326ad97
"""The Hooligan""",824,Paddy Holohan,http://www.fightmetric.com/fighter-details/6e7c758f5cdec01a
"""The Heat""",825,Jon Delos Reyes,http://www.fightmetric.com/fighter-details/0d0351c20169a499
"""Ragnar""",826,Mickael Lebout,http://www.fightmetric.com/fighter-details/c575ab451e3c5b1d
"""Ais the Bash""",827,Aisling Daly,http://www.fightmetric.com/fighter-details/e50cd77732d39967
,828,Ericka Almeida,http://www.fightmetric.com/fighter-details/67a992d4cff22466
"""The Punisher""",829,Cathal Pendred,http://www.fightmetric.com/fighter-details/99c7610aa74995d3
"""The Fightin' Texas Aggie""",830,Bubba Bush,http://www.fightmetric.com/fighter-details/132505067f08c54d
"""The Savage""",831,Shawn Jordan,http://www.fightmetric.com/fighter-details/ca2efc9d7d523c43
"""Leopard""",832,Ruslan Magomedov,http://www.fightmetric.com/fighter-details/369e1ce458ef50a6
"""Sitkayan""",833,Francisco Trevino,http://www.fightmetric.com/fighter-details/97a6bbe6e6566a94
"""Kamikaze""",834,Chris Cariaso,http://www.fightmetric.com/fighter-details/b2e3aca4cd363477
"""The King""",835,Chico Camus,http://www.fightmetric.com/fighter-details/32be4b7f7de1c905
,836,George Roop,http://www.fightmetric.com/fighter-details/3c0437fbeda06962
,837,Katsunori Kikuno,http://www.fightmetric.com/fighter-details/44470bfd9483c7ad
,838,Naoyuki Kotani,http://www.fightmetric.com/fighter-details/bc8f6b42767e28df
"""Viva""",839,Roger Zapata,http://www.fightmetric.com/fighter-details/fe5ca7ef93c3f6a7
"""Cassius""",840,Clay Collard,http://www.fightmetric.com/fighter-details/cc900c6a71ed23f3
"""The Choir Boy""",841,Ron Stallings,http://www.fightmetric.com/fighter-details/6dd758d34da8d254
"""El Tigre""",842,Nazareno Malegarie,http://www.fightmetric.com/fighter-details/d38e8c6ae2dfc051
"""Hands of Stone""",843,Sam Stout,http://www.fightmetric.com/fighter-details/501b07aec9b8fc2d
"""Tiger""",844,Yves Jabouin,http://www.fightmetric.com/fighter-details/b4eeac608fc82f88
"""Xuxu""",845,Elias Silverio,http://www.fightmetric.com/fighter-details/52ba464d9068d871
"""Kong""",846,Tom Watson,http://www.fightmetric.com/fighter-details/6809c31286b08d97
"""Zohan""",847,Sirwan Kakai,http://www.fightmetric.com/fighter-details/2525a853486ee670
"""El Gallito""",848,Roman Salazar,http://www.fightmetric.com/fighter-details/72c4b253d2f5ebf2
,849,Anthony Christodoulou,http://www.fightmetric.com/fighter-details/4f11e9ce318ffbcb
"""Minotauro""",850,Minotauro Nogueira,http://www.fightmetric.com/fighter-details/ee9d73f4fee9cbdd
"""The Hulk""",851,Soa Palelei,http://www.fightmetric.com/fighter-details/60029bcf496bd707
"""Wolverine""",852,Hugo Viana,http://www.fightmetric.com/fighter-details/f95381efb3051d81
,853,Ramsey Nijem,http://www.fightmetric.com/fighter-details/22aa91e402d0fe1f
"""The Gun""",854,Jessamyn Duke,http://www.fightmetric.com/fighter-details/a7ddae0be8b78147
"""Batman""",855,Ivan Jorge,http://www.fightmetric.com/fighter-details/19db7ac26308178f
,856,Pawel Pawlak,http://www.fightmetric.com/fighter-details/9310418684bc896f
"""Macarrao""",857,Leonardo Mafra,http://www.fightmetric.com/fighter-details/8bbc0cfc01bc1ba1
,858,Vaughan Lee,http://www.fightmetric.com/fighter-details/8bb6f4479685bbcc
,859,Hans Stringer,http://www.fightmetric.com/fighter-details/523f6ad11dbe9b53
"""Redser""",860,Paul Redmond,http://www.fightmetric.com/fighter-details/3f56b99447f00607
"""The Bama Beast""",861,Marcus Brimage,http://www.fightmetric.com/fighter-details/81801f57bd0a7c41
,862,Todd Duffee,http://www.fightmetric.com/fighter-details/bda04c573563cc2e
"""The Punk""",863,Josh Thomson,http://www.fightmetric.com/fighter-details/a566371ba2ad7152
,864,Igor Araujo,http://www.fightmetric.com/fighter-details/dbea8c1cb327ab3d
"""Marajo""",865,Ildemar Alcantara,http://www.fightmetric.com/fighter-details/7c6e87729e824ef4
"""Highlight""",866,Andrew Craig,http://www.fightmetric.com/fighter-details/8a70ceb3edbe757b
,867,Dan Miller,http://www.fightmetric.com/fighter-details/d0c29452d3272603
"""Mongoose""",868,Darrell Montague,http://www.fightmetric.com/fighter-details/bffeb123b21c9aad
"""Quick""",869,Mike Swick,http://www.fightmetric.com/fighter-details/9fe85152f351e737
"""Pink Panther""",870,Yosdenis Cedeno,http://www.fightmetric.com/fighter-details/3e61082025db8137
"""Truck""",871,Eddie Gordon,http://www.fightmetric.com/fighter-details/8cad40a75e5c97f5
"""Joey Slash""",872,Joe Merritt,
"""Lethal""",873,Lewis Gonzalez,
,874,Alan Omer,http://www.fightmetric.com/fighter-details/f2ad06f1007c481a
,875,Niklas Backstrom,http://www.fightmetric.com/fighter-details/39cc64bf0a269db9
"""Junior Alpha""",876,Antonio Dos Santos,http://www.fightmetric.com/fighter-details/81b8b3fb019dc69d
"""Bad Boy""",877,Brian Ebersole,http://www.fightmetric.com/fighter-details/32ba186f4b0e3267
"""Fast Eddy""",878,Justin Edwards,http://www.fightmetric.com/fighter-details/e56daf7725a0b5ab
"""Demente""",879,Ricardo Abreu,http://www.fightmetric.com/fighter-details/aa6e591c2a2cdecd
